"BehaviorSpace results (NetLogo 6.2.2)"
"lab1.nlogo"
"experiment-aplha1.02"
"10/08/2022 02:24:10:874 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","step-size","num-turtles","rw-type","distribution-type","world-size","alpha","[step]","reach-time","max max-diff-before-reach","mean displacement-before-reach"
"94","1","70","deterministic","poisson","20","1.93","500","0","22.254754036374607","3.450740707106279"
"95","1","70","deterministic","poisson","20","1.94","500","0","22.02271554554514","6.440237194551513"
"97","1","70","deterministic","poisson","20","1.96","500","0","22.135943621178637","2.9017305210515043"
"96","1","70","deterministic","poisson","20","1.95","500","0","22.021382883116132","3.054873007781427"
"98","1","70","deterministic","poisson","20","1.97","500","0","21.707505407577763","8.180823262048097"
"99","1","70","deterministic","poisson","20","1.98","500","0","22.27487599971079","5.745665908591752"
"100","1","70","deterministic","poisson","20","1.99","500","0","21.639600990804993","2.3605308878052296"
"101","1","70","deterministic","poisson","20","2","500","0","22.315913604421333","4.904816848336516"
"102","1","70","deterministic","poisson","20","2.01","500","0","21.634084962394027","2.7720366848231235"
"103","1","70","deterministic","poisson","20","2.02","500","0","22.24511736604472","2.396457619844959"
"104","1","70","deterministic","poisson","20","2.03","500","0","21.78339265135505","8.218493497479905"
"107","1","70","deterministic","poisson","20","2.06","500","0","21.893470567315493","2.302925819573568"
"106","1","70","deterministic","poisson","20","2.05","500","0","22.18107301281872","5.615094741993852"
"105","1","70","deterministic","poisson","20","2.04","500","0","21.954500527136478","5.2802984616265505"
"108","1","70","deterministic","poisson","20","2.07","500","0","22.14201047605818","6.792160255489785"
"110","1","70","deterministic","poisson","20","2.09","500","0","22.02307090171145","5.496144308506827"
"109","1","70","deterministic","poisson","20","2.08","500","0","22.188106605226746","2.387100448725971"
"111","1","70","deterministic","poisson","20","2.1","500","0","21.977260975835883","0.5711639135361888"
"112","1","70","deterministic","poisson","20","2.11","500","0","22.25619241476652","4.532996084833078"
"113","1","70","deterministic","poisson","20","2.12","500","0","22.166635205154044","6.866047609811936"
"114","1","70","deterministic","poisson","20","2.13","500","0","22.136635608256256","3.6587965399171534"
"115","1","70","deterministic","poisson","20","2.14","500","0","22.047508907387094","7.181949962633347"
"116","1","70","deterministic","poisson","20","2.15","500","0","22.04847005992225","4.820038941392417"
"117","1","70","deterministic","poisson","20","2.16","500","0","22.279767243778455","5.282030512685718"
"118","1","70","deterministic","poisson","20","2.17","500","0","22.192939968701598","8.784015449337595"
"120","1","70","deterministic","poisson","20","2.19","500","0","22.161826169051672","2.6612116715871648"
"119","1","70","deterministic","poisson","20","2.18","500","0","22.23539683815135","6.233720759981405"
"121","1","70","deterministic","poisson","20","2.2","500","0","22.248595461286943","0.16993721553151164"
"122","1","70","deterministic","poisson","20","2.21","500","0","22.191125697768484","2.2964834355879997"
"123","1","70","deterministic","poisson","20","2.22","500","0","22.16275157494103","0.5461357101707252"
"124","1","70","deterministic","poisson","20","2.23","500","0","22.16304868907798","3.8551332850405435"
"125","1","70","deterministic","poisson","20","2.24","500","0","22.191721442085544","4.675164992038375"
"126","1","70","deterministic","poisson","20","2.25","500","0","22.248595461286957","6.150059083614032"
